id,item_name,people_id
23214,car,45553
23215,phone,61617
23216,book,76106
23217,phone,9238
23218,pc,53926
23219,iphone,15490
23220,phone,75243
23221,car,20686
23222,iphone,59974
23223,car,3514
23224,iphone,83108
23225,phone,49391
23226,laptop,38855
23227,book,48648
23228,car,57975
23229,iphone,
23230,book,60814
23231,phone,28041
23232,iphone,82137
23233,book,60603
23234,laptop,53933
23235,book,85938
23236,iphone,62253
23237,pc,29357
23238,book,61292
23239,car,12233
23240,iphone,56885
23241,phone,52997
23242,car,6841
23243,phone,71384
23244,laptop,52774
23245,chair,98994
23246,laptop,60281
23247,pc,32577
23248,pc,43551
23249,book,89186
23250,book,82393
23251,book,1973
23252,pc,
23253,car,20503
23254,book,45418
23255,laptop,65526
23256,phone,28572
23257,chair,70448
23258,pc,89611
23259,chair,95934
23260,book,91090
23261,iphone,95200
23262,chair,24697
23263,iphone,10892
23264,laptop,29471
23265,car,81874
23266,chair,64495
23267,laptop,59523
23268,chair,37390
23269,book,63961
23270,chair,57651
23271,car,38423
23272,book,41444
23273,car,31405
23274,laptop,48976
23275,car,94928
23276,car,80869
23277,laptop,18517
23278,iphone,90978
23279,car,59657
23280,pc,66250
23281,book,73353
23282,iphone,10927
23283,iphone,13243
23284,laptop,52184
23285,phone,8260
23286,iphone,10043
23287,book,60917
23288,chair,43727
23289,iphone,78457
23290,pc,5907
23291,phone,67595
23292,car,87599
23293,chair,10324
23294,pc,72778
23295,book,4240
23296,laptop,40952
23297,phone,83098
23298,chair,38713
23299,chair,63238
23300,iphone,11533
23301,laptop,45278
23302,laptop,11257
23303,car,
23304,pc,44599
23305,laptop,54398
23306,car,
23307,laptop,11419
23308,laptop,53237
23309,pc,25742
23310,phone,67178
23311,phone,66711
23312,phone,7144
23313,phone,34329
23314,pc,41559
23315,car,8428
23316,book,47958
23317,pc,60428
23318,chair,85365
23319,phone,81961
23320,car,63628
23321,book,27258
23322,laptop,44849
23323,pc,36105
23324,book,36006
23325,car,89794
23326,car,45364
23327,chair,87641
23328,laptop,46027
23329,iphone,68253
23330,laptop,49626
23331,pc,78780
23332,iphone,95919
23333,phone,26798
23334,pc,11245
23335,chair,81032
23336,iphone,22671
23337,phone,36735
23338,car,67691
23339,laptop,93234
23340,chair,73520
23341,chair,20739
23342,iphone,6383
23343,book,50225
23344,car,74258
23345,iphone,19844
23346,iphone,51253
23347,pc,28839
23348,pc,56163
23349,laptop,15692
23350,chair,
23351,car,22129
23352,iphone,75221
23353,iphone,66959
23354,car,27775
23355,chair,56047
23356,pc,99372
23357,book,27767
23358,iphone,35160
23359,laptop,64732
23360,book,59001
23361,phone,93755
23362,book,64415
23363,book,12437
23364,phone,19573
23365,pc,92164
23366,laptop,32624
23367,iphone,27034
23368,chair,32405
23369,laptop,93303
23370,car,60346
23371,iphone,40776
23372,laptop,83057
23373,chair,94207
23374,iphone,33251
23375,chair,58498
23376,iphone,99096
23377,car,21730
23378,book,70550
23379,pc,85265
23380,pc,50615
23381,book,12682
23382,phone,17061
23383,book,27778
23384,book,84222
23385,laptop,91281
23386,iphone,57567
23387,pc,93931
23388,pc,18226
23389,pc,56727
23390,pc,72903
23391,iphone,67167
23392,iphone,44617
23393,laptop,44873
23394,pc,63588
23395,car,62497
23396,laptop,36375
23397,laptop,91304
23398,chair,40918
23399,pc,10218
23400,chair,76837
23401,laptop,4407
23402,phone,23921
23403,car,23146
23404,book,16803
23405,laptop,35208
23406,iphone,30400
23407,laptop,15558
23408,book,
23409,laptop,676
23410,car,91405
23411,book,41698
23412,car,17863
23413,iphone,15844
23414,iphone,59043
23415,chair,55511
23416,pc,93482
23417,chair,56203
23418,pc,39420
23419,pc,58798
23420,phone,
23421,laptop,37389
23422,book,21628
23423,laptop,76607
23424,pc,45677
23425,pc,99145
23426,iphone,
23427,pc,98497
23428,phone,95438
23429,chair,73357
23430,car,23015
23431,chair,84065
23432,book,77852
23433,book,23914
23434,pc,
23435,book,46716
23436,pc,512
23437,iphone,77775
23438,laptop,25628
23439,iphone,33977
23440,phone,27732
23441,chair,64211
23442,car,17131
23443,book,76048
23444,chair,11391
23445,chair,88154
23446,pc,78339
23447,book,17850
23448,car,60766
23449,book,
23450,book,68869
23451,pc,80262
23452,iphone,87485
23453,laptop,22129
23454,phone,30412
23455,pc,39275
23456,chair,85039
23457,phone,4208
23458,chair,70012
23459,chair,45502
23460,chair,71053
23461,laptop,49968
23462,chair,73667
23463,car,75484
23464,pc,
23465,chair,15344
23466,laptop,24482
23467,pc,66876
23468,phone,5955
23469,chair,
23470,book,59862
23471,iphone,36786
23472,chair,57938
23473,chair,76376
23474,chair,38757
23475,car,94458
23476,phone,16493
23477,iphone,88232
23478,car,2803
23479,car,41430
23480,book,66340
23481,laptop,26707
23482,laptop,91573
23483,pc,
23484,iphone,70907
23485,iphone,64256
23486,chair,86135
23487,car,95965
23488,car,99961
23489,laptop,77977
23490,car,63557
23491,chair,39586
23492,phone,85855
23493,phone,61306
23494,chair,10939
23495,iphone,97592
23496,chair,24727
23497,pc,29199
23498,laptop,14995
23499,iphone,23532
23500,pc,44355
23501,car,48870
23502,laptop,94582
23503,book,56870
23504,phone,14446
23505,iphone,87386
23506,pc,7401
23507,phone,44937
23508,laptop,15189
23509,chair,91335
23510,book,81352
23511,car,33657
23512,book,15030
23513,book,93056
23514,phone,76108
23515,laptop,26907
23516,pc,51116
23517,phone,15726
23518,laptop,28574
23519,car,34584
23520,chair,
23521,iphone,12169
23522,book,15345
23523,car,53721
23524,pc,23746
23525,laptop,30828
23526,pc,34800
23527,book,41187
23528,chair,79672
23529,iphone,15795
23530,iphone,65612
23531,iphone,42695
23532,chair,
23533,book,37355
23534,car,75905
23535,book,5347
23536,iphone,35352
23537,laptop,33628
23538,book,
23539,pc,37175
23540,book,68748
23541,chair,9105
23542,chair,
23543,phone,52524
23544,book,79020
23545,book,24668
23546,pc,61687
23547,book,
23548,pc,50436
23549,laptop,91748
23550,pc,58583
23551,laptop,73914
23552,car,3549
23553,iphone,36449
23554,chair,7888
23555,phone,7521
23556,book,81768
23557,phone,2314
23558,car,42734
23559,book,3339
23560,book,28198
23561,iphone,75919
23562,laptop,46841
23563,iphone,77850
23564,pc,47752
23565,car,56966
23566,phone,43550
23567,laptop,32212
23568,laptop,66852
23569,chair,53781
23570,book,95955
23571,chair,82277
23572,car,73127
23573,car,92410
23574,iphone,23047
23575,chair,60863
23576,chair,28565
23577,chair,68844
23578,chair,55551
23579,pc,94156
23580,pc,69610
23581,book,84780
23582,iphone,81526
23583,iphone,96695
23584,phone,12910
23585,laptop,71502
23586,chair,65911
23587,car,16621
23588,laptop,56981
23589,car,2547
23590,chair,86304
23591,pc,45247
23592,book,53909
23593,laptop,24068
23594,laptop,45883
23595,book,57729
23596,book,46249
23597,chair,8357
23598,laptop,80645
23599,chair,
23600,chair,
23601,iphone,3676
23602,iphone,2813
23603,laptop,84524
23604,laptop,74903
23605,phone,97457
23606,laptop,14355
23607,phone,72306
23608,car,97043
23609,pc,88208
23610,chair,52913
23611,phone,63709
23612,laptop,33654
23613,iphone,1848
23614,car,42043
23615,phone,64727
23616,chair,45503
23617,car,13430
23618,pc,99235
23619,chair,57365
23620,book,29325
23621,laptop,81780
23622,phone,6397
23623,car,18226
23624,pc,54846
23625,phone,79593
23626,iphone,23620
23627,phone,60438
23628,iphone,
23629,pc,44998
23630,laptop,26740
23631,pc,56964
23632,chair,85941
23633,car,17897
23634,car,713
23635,chair,72199
23636,pc,84687
23637,car,84363
23638,iphone,6754
23639,pc,89661
23640,pc,94750
23641,phone,40484
23642,chair,12306
23643,book,94164
23644,car,30467
23645,chair,44580
23646,phone,66465
23647,pc,54357
23648,pc,
23649,iphone,60390
23650,laptop,13958
23651,car,71162
23652,car,49636
23653,laptop,14517
23654,laptop,92229
23655,car,54389
23656,laptop,68277
23657,phone,49572
23658,phone,80153
23659,pc,27196
23660,pc,56890
23661,car,
23662,iphone,6074
23663,phone,67095
23664,pc,10968
23665,car,43831
23666,laptop,88236
23667,chair,98752
23668,laptop,13610
23669,book,90754
23670,pc,85382
23671,chair,93498
23672,chair,39860
23673,laptop,
23674,iphone,47933
23675,phone,96583
23676,phone,98986
23677,iphone,45065
23678,pc,13534
23679,chair,98277
23680,pc,39986
23681,laptop,62856
23682,iphone,82845
23683,phone,45155
23684,car,94518
23685,pc,762
23686,chair,24237
23687,laptop,
23688,pc,58995
23689,chair,50470
23690,laptop,28469
23691,iphone,96463
23692,car,90936
23693,laptop,78556
23694,book,82166
23695,iphone,8577
23696,chair,17496
23697,book,98560
23698,car,80677
23699,iphone,95084
23700,chair,61755
23701,phone,16473
23702,chair,93588
23703,iphone,95380
23704,car,99543
23705,car,32189
23706,chair,5258
23707,book,4047
23708,iphone,51427
23709,chair,43456
23710,pc,6136
23711,laptop,50733
23712,phone,52494
23713,iphone,2735
23714,pc,78272
23715,laptop,89868
23716,iphone,60211
23717,car,69376
23718,pc,23941
23719,iphone,21826
23720,laptop,23774
23721,laptop,71276
23722,book,2912
23723,phone,53636
23724,book,93173
23725,phone,62012
23726,car,40877
23727,pc,78134
23728,pc,13108
23729,laptop,99950
23730,chair,86007
23731,car,89618
23732,pc,34293
23733,book,8625
23734,chair,95298
23735,book,61012
23736,book,15799
23737,book,21411
23738,pc,34939
23739,iphone,75101
23740,car,59519
23741,car,39593
23742,book,46543
23743,car,81170
23744,car,40683
23745,laptop,
23746,chair,23215
23747,chair,60747
23748,pc,76863
23749,chair,49733
23750,iphone,8416
23751,pc,75934
23752,chair,70133
23753,pc,36913
23754,iphone,17341
23755,pc,46084
23756,laptop,96965
23757,iphone,43916
23758,iphone,14652
23759,car,22648
23760,car,
23761,car,61419
23762,phone,87452
23763,pc,81291
23764,iphone,3459
23765,pc,80198
23766,iphone,52472
23767,book,6667
23768,iphone,27800
23769,book,78561
23770,chair,83960
23771,book,
23772,book,67763
23773,iphone,10991
23774,book,27625
23775,iphone,57987
23776,pc,39765
23777,book,42184
23778,laptop,4824
23779,phone,45314
23780,chair,34750
23781,phone,65827
23782,laptop,83178
23783,phone,61535
23784,iphone,21241
23785,iphone,93780
23786,pc,66243
23787,car,39979
23788,laptop,53678
23789,car,45994
23790,chair,35199
23791,book,44951
23792,pc,9134
23793,laptop,98250
23794,pc,34289
23795,laptop,43731
23796,car,16398
23797,iphone,9620
23798,book,
23799,car,65901
23800,laptop,26800
23801,chair,7034
23802,laptop,32118
23803,chair,68209
23804,book,3119
23805,book,85684
23806,pc,5188
23807,pc,40469
23808,chair,55931
23809,phone,77610
23810,phone,89088
23811,phone,26387
23812,iphone,72443
23813,pc,53577
23814,phone,89611
23815,chair,78425
23816,iphone,29017
23817,laptop,38487
23818,book,24285
23819,laptop,78340
23820,laptop,95777
23821,chair,28493
23822,laptop,24759
23823,chair,44315
23824,pc,26022
23825,phone,50965
23826,phone,60949
23827,chair,83188
23828,laptop,39117
23829,laptop,82553
23830,chair,23001
23831,pc,81207
23832,iphone,43316
23833,car,23664
23834,chair,45482
23835,laptop,29766
23836,pc,96473
23837,iphone,72298
23838,car,46110
23839,laptop,50791
23840,car,37374
23841,car,46221
23842,book,95324
23843,phone,20837
23844,pc,
23845,book,75789
23846,book,76017
23847,pc,69740
23848,iphone,
23849,iphone,53256
23850,phone,69261
23851,chair,52417
23852,iphone,94868
23853,pc,37368
23854,laptop,4192
23855,laptop,27696
23856,iphone,
23857,chair,12530
23858,phone,30612
23859,iphone,60359
23860,iphone,34170
23861,iphone,3836
23862,chair,86349
23863,car,45814
23864,chair,81334
23865,laptop,610
23866,phone,29726
23867,book,62086
23868,iphone,10920
23869,chair,66560
23870,laptop,45622
23871,car,97145
23872,laptop,22368
23873,car,99237
23874,phone,82966
23875,chair,40278
23876,phone,
23877,laptop,67139
23878,car,67920
23879,phone,75547
23880,car,10161
23881,laptop,52505
23882,book,21049
23883,pc,84646
23884,pc,76325
23885,chair,52162
23886,book,88381
23887,chair,62611
23888,car,30884
23889,pc,81669
23890,iphone,
23891,book,84033
23892,book,13431
23893,laptop,75555
23894,pc,65704
23895,laptop,49814
23896,phone,59863
23897,laptop,44056
23898,pc,36690
23899,phone,57771
23900,book,54940
23901,pc,13281
23902,phone,52044
23903,chair,92524
23904,chair,53060
23905,car,77025
23906,car,18121
23907,laptop,64777
23908,chair,64739
23909,laptop,21487
23910,laptop,32508
23911,laptop,26741
23912,pc,1319
23913,chair,3548
23914,pc,72964
23915,book,15364
23916,car,87418
23917,car,10035
23918,chair,97193
23919,pc,10704
23920,iphone,40043
23921,phone,73413
23922,chair,
23923,iphone,57172
23924,chair,
23925,car,16968
23926,pc,7404
23927,pc,22650
23928,laptop,90894
23929,book,62631
23930,iphone,3286
23931,iphone,76633
23932,pc,84378
23933,car,35287
23934,iphone,90953
23935,laptop,35980
23936,pc,88990
23937,phone,22575
23938,phone,14165
23939,iphone,86719
23940,laptop,57196
23941,book,196
23942,phone,22840
23943,book,17241
23944,car,30866
23945,iphone,68581
23946,iphone,3337
23947,book,90739
23948,pc,39658
23949,car,45928
23950,pc,47172
23951,car,71950
23952,pc,85741
23953,chair,67318
23954,iphone,
23955,phone,78011
23956,book,18142
23957,book,252
23958,pc,26236
23959,phone,86379
23960,phone,94057
23961,laptop,38807
23962,chair,88935
23963,laptop,60004
23964,book,37531
23965,phone,45379
23966,pc,82966
23967,book,83624
23968,chair,56530
23969,chair,16930
23970,pc,19209
23971,chair,
23972,chair,83425
23973,pc,70298
23974,chair,63140
23975,iphone,18208
23976,iphone,41164
23977,iphone,624
23978,book,23721
23979,pc,67373
23980,book,81714
23981,chair,41975
23982,car,28449
23983,car,
23984,pc,19592
23985,pc,18826
23986,pc,18112
23987,laptop,51372
23988,car,28085
23989,book,84446
23990,iphone,99279
23991,book,77970
23992,laptop,87735
23993,pc,
23994,pc,25107
23995,pc,95326
23996,laptop,51798
23997,chair,74327
23998,phone,66626
23999,iphone,66719
24000,phone,14539
24001,pc,58470
24002,car,93805
24003,iphone,10575
24004,car,86771
24005,laptop,33732
24006,phone,62662
24007,chair,34620
24008,book,89301
24009,iphone,64542
24010,car,33324
24011,pc,86196
24012,laptop,59302
24013,pc,64437
24014,laptop,47807
24015,iphone,27790
24016,car,
24017,car,29139
24018,pc,98534
24019,chair,580
24020,car,72186
24021,pc,59588
24022,phone,56978
24023,iphone,63305
24024,car,66551
24025,laptop,57903
24026,phone,
24027,iphone,96328
24028,laptop,30719
24029,pc,29148
24030,book,77309
24031,chair,70014
24032,iphone,98064
24033,book,38144
24034,car,42797
24035,phone,37938
24036,iphone,49783
24037,car,80205
24038,pc,96777
24039,book,97404
24040,iphone,60478
24041,book,20282
24042,laptop,75291
24043,car,20745
24044,pc,17410
24045,car,55927
24046,chair,93930
24047,pc,58538
24048,pc,62378
24049,car,2981
24050,chair,42097
24051,iphone,90903
24052,phone,38572
24053,phone,14664
24054,chair,59414
24055,iphone,38940
24056,laptop,79363
24057,car,5564
24058,car,16313
24059,iphone,82298
24060,phone,96803
24061,iphone,30807
24062,chair,37534
24063,car,17766
24064,pc,95739
24065,chair,
24066,chair,29406
24067,laptop,69919
24068,phone,15782
24069,car,41023
24070,car,25686
24071,book,7179
24072,car,66788
24073,car,24952
24074,car,26974
24075,chair,32674
24076,phone,14330
24077,pc,74867
24078,laptop,3779
24079,car,72198
24080,book,96029
24081,book,80798
24082,book,47838
24083,book,74198
24084,phone,90990
24085,pc,17455
24086,car,68836
24087,chair,18776
24088,book,91822
24089,iphone,70713
24090,phone,75753
24091,chair,54991
24092,pc,56212
24093,car,54361
24094,pc,29173
24095,book,50791
24096,book,74898
24097,car,51501
24098,phone,85070
24099,phone,70490
24100,iphone,33606
24101,laptop,76887
24102,chair,46014
24103,chair,44964
24104,laptop,57717
24105,car,
24106,laptop,60211
24107,pc,13431
24108,book,68868
24109,phone,65950
24110,laptop,29393
24111,chair,83971
24112,iphone,23553
24113,phone,48802
24114,pc,45068
24115,car,
24116,phone,95642
24117,iphone,9049
24118,car,34918
24119,pc,95451
24120,phone,30652
24121,book,60556
24122,phone,76380
24123,phone,57770
24124,phone,74951
24125,book,53397
24126,chair,92072
24127,laptop,
24128,iphone,57719
24129,laptop,98544
24130,chair,70547
24131,pc,84768
24132,book,
24133,car,66055
24134,phone,91099
24135,laptop,52500
24136,car,16492
24137,book,65208
24138,phone,51064
24139,car,31645
24140,car,265
24141,book,11192
24142,car,4188
24143,phone,61720
24144,book,15324
24145,car,20509
24146,iphone,62468
24147,iphone,76917
24148,book,97662
24149,chair,24041
24150,pc,96092
24151,book,26065
24152,pc,19672
24153,pc,33842
24154,iphone,48385
24155,laptop,45877
24156,iphone,
24157,car,63204
24158,pc,64787
24159,iphone,22897
24160,laptop,57406
24161,car,89920
24162,phone,9938
24163,phone,53482
24164,phone,58897
24165,book,97739
24166,laptop,752
24167,iphone,15808
24168,pc,79859
24169,book,25044
24170,phone,73505
24171,pc,94442
24172,book,26778
24173,chair,67867
24174,car,73888
24175,chair,23171
24176,book,
24177,pc,21149
24178,phone,93672
24179,car,47885
24180,phone,4404
24181,pc,
24182,phone,92980
24183,laptop,96483
24184,chair,25165
24185,laptop,66517
24186,car,30122
24187,phone,70924
24188,pc,65542
24189,laptop,13016
24190,car,91376
24191,pc,34783
24192,pc,73729
24193,chair,65579
24194,car,20117
24195,laptop,80976
24196,phone,56497
24197,car,67249
24198,pc,12782
24199,phone,97745
24200,laptop,79875
24201,pc,62334
24202,laptop,63813
24203,phone,89419
24204,book,33799
24205,book,96570
24206,iphone,78048
24207,iphone,73840
24208,book,13063
24209,book,42773
24210,chair,375
24211,book,35627
24212,book,45911
24213,pc,44037
24214,chair,34389
24215,chair,52840
24216,book,89573
24217,laptop,76278
24218,car,33053
24219,chair,13006
24220,chair,47654
24221,car,59348
24222,iphone,79740
24223,book,18244
24224,car,
24225,laptop,95505
24226,iphone,6201
24227,pc,44082
24228,book,94092
24229,car,20513
24230,car,62247
24231,pc,37413
24232,iphone,47936
24233,laptop,32410
24234,iphone,75572
24235,laptop,43291
24236,laptop,61527
24237,phone,81098
24238,phone,63562
24239,book,1433
24240,phone,10550
24241,phone,586
24242,phone,52997
24243,car,39181
24244,chair,75805
24245,car,5040
24246,phone,94405
24247,pc,94894
24248,chair,35942
24249,book,52424
24250,chair,87534
24251,car,32877
24252,chair,23895
24253,book,80143
24254,laptop,2533
24255,iphone,97970
24256,book,39420
24257,chair,
24258,laptop,16617
24259,book,42993
24260,iphone,92940
24261,pc,77774
24262,pc,
24263,chair,63911
24264,car,66985
24265,iphone,54463
24266,book,70821
24267,iphone,70632
24268,laptop,4360
24269,phone,34453
24270,pc,91488
24271,chair,79460
24272,pc,21037
24273,phone,8576
24274,chair,34440
24275,laptop,84542
24276,chair,32892
24277,phone,52044
24278,chair,55290
