id,Title
7261,A Deeper Understanding of Autistic People
7262,Autistic Health: Improving Access to Healthcare
7263,Autistic People's Rights and the Law
7264,Autistic Students and Education: Creating an Inclusive Classroom
7265,Social and Emotional Development: Supporting Teenage Wellbeing
7266,Unleash Your Potential: Innovation and Enterprise
7267,Building Self-Awareness and Reflection with Your Family for Career Success
7268,Understanding Gambling Harm in NSW
7269,Understanding Mental Health in Muslim Communities
7270,Food and Mood: Improving Mental Health Through Diet and Nutrition
7271,Functional Neurological Disorder: A Healthcare Professional’s Guide
7272,Introduction to Nutritional Psychiatry: Nutri-Psyche
7273,How To Support Young People Living with Parental Mental Illness
7274,"Caregiving, Dementia, and Incontinence"
7275,Emotional Intelligence at Work
7276,Identifying and Responding to Domestic Violence and Abuse (DVA) in Pregnancy
7277,Managing Mental Health and Stress
7278,Pupillometry: The Eye as a Window Into the Mind
7279,Helping Young People Manage Low Mood and Depression
7280,Food and Nutrition: The Truth Behind Food Headlines
7281,"Food for Thought: The Relationship Between Food, Gut and Brain"
7282,Teaching Students Who Have Suffered Complex Trauma
7283,Child Protection for Teachers
7284,Mindful Wellbeing for Teachers with Stress and Anxiety
7285,What is a Mind?
7286,Developing Leadership Skills for Social Work and Social Care
7287,How to Build Leadership Resilience
7288,People Management Skills
7289,Personalised Care: Peer Leadership Foundation - Step One
7290,Sports Performance: Different Approaches to Sports Coaching 
7291,Sports Performance: Exploring Sport Psychology
7292,Sports Performance: Training the Body for Sport 
7293,Core Managers; Inclusive Workplaces (Creating a Psychological Contract)
7294,Digital Wellbeing
7295,Self Care and Wellbeing: A Practical Guide for Health and Social Care
7296,An Introduction to Nutrition and Healthy Living
7297,Infants & Toddlers care and education in an Aotearoa New Zealand context
7298,Overcoming Imposter Syndrome: Identify the Patterns Undermining Your Confidence
7299,Understanding Coercive Control
7300,Become a Trauma-Informed Mindfulness Practitioner
7301,Behavioural Economics: Employee and Customer Behaviour
7302,Cognitive Psychology: Employee and Customer Behaviour
7303,Social Psychology: Employee and Customer Behaviour
7304,Emotional Intelligence in Practice
7305,Introduction to Social Care: Understanding Informal Care
7306,Introduction to Social Care: What is Social Care?
7307,Introduction to Social Care: Working in Social Care
7308,Understanding ADHD: Current Research and Practice
7309,Attention and Autism
7310,The Goldie Hawn Foundation: Mindful Leadership
7311,A Beginner’s Guide to Critical and Creative Thinking
7312,Seeing: How the Brain Creates the Visual World
7313,Understanding and Tackling Adolescent to Parent Violence
7314,The Neurobiology of Addiction
7315,Understanding the Impact of Stigma on Addiction Treatment
7316,Usage de drogues et réduction des risques
7317,Key Principles of Palliative Care
7318,Nutrition Science: Food Choice and Behaviour
7319,Understanding and Responding to Children who Run Away from Home and Institutions
7320,Wellbeing and Resilience at Work
7321,Supporting young people’s mental wellbeing post-COVID
7322,Personal Trainer's Toolkit: Build an Outdoor Fitness Business
7323,Personal Trainer's Toolkit: Mental Health First Aid for Fitness Trainers
7324,Body Image and Mental Health in Young People
7325,"Brain, Behaviour, and Dentistry"
7326,IBS Management: The Low FODMAP Diet
7327,Good Practice in Autism Education
7328,Psychological First Aid: Supporting Children and Young People
7329,Decision Making in a Complex World: Using Computer Simulations to Understand Human Behaviour
7330,Mindfulness Through Film
7331,Sport and Exercise for Brain Health
7332,The Science of Sleep and Dreams
7333,Qualitative Research Methods for Mental Health in War and Conflict
7334,Psychology and Mental Health: Beyond Nature and Nurture
7335,Forensic Mental Health and Criminal Justice
7336,Music and Intelligence: Can Music Make You Smarter?
7337,Cognitive Behavioural Skills to Treat Back Pain: The Back Skills Training (BeST) Programme
7338,Young People and Mental Health
7339,Professional Resilience: Building Skills to Thrive at Work
7340,Behavioural Economics: Employee and Customer Behaviour
7341,Cognitive Psychology: Employee and Customer Behaviour
7342,Social Psychology: Employee and Customer Behaviour
7343,Understanding Autism
7344,Understanding Human Behaviour: Introduction to Game Theory and Shared Resources
7345,Childhood Adversity: The Impact of Childhood Maltreatment on Mental Health
7346,Drug Use and Harm Reduction
7347,Nutrition and Wellbeing
7348,The Monday Campaigns: Lessons in Public Health Promotion
7349,Introduction to Behavioural Activation for Depression
7350,"Understanding Anxiety, Depression and CBT"
7351,Research Methods: A Practical Guide to Peer and Community Research
7352,Understanding Brain Health: Preventing Dementia
7353,Research Methods in Psychology: Using Animal Models to Understand Human Behaviour
7354,"Music Psychology: Why Does ""Bohemian Rhapsody"" Feel so Good?"
7355,Addressing Postnatal Depression as a Healthcare Professional
7356,Brand Purpose: Marketing Yourself and Building Meaningful Connections
7357,Supporting Adolescent Learners: Social and Emotional Wellbeing
7358,"Dementia and the Arts: Sharing Practice, Developing Understanding and Enhancing Lives"
7359,"Identifying and Responding to Drug and Alcohol Addiction in Nursing, Midwifery and Allied Healthcare Practice"
7360,Understanding Addiction
7361,Unlocking The Creative Brain: Develop and Teach Skills For Creative Thinking
7362,End-of-Life Care for People with Dementia
7363,Nature Connectedness with the University of Derby
7364,Demystifying Mindfulness
7365,Introduction to Cognitive Psychology: An Experimental Science
7366,"Bushfires: Response, Relief, and Resilience"
7367,Workplace Wellbeing: How to Build Confidence and Manage Stress
7368,Physiotherapy Exercise and Physical Activity for Knee Osteoarthritis (PEAK)
7369,Youth Mental Health: Supporting Young People Using a Trauma Informed Practice
7370,Understanding Suicide and Suicide Prevention Strategies in a Global Context
7371,Mental Skills Training for Sport and Health
7372,Developing Clinical Empathy: Making a Difference in Patient Care
7373,Understanding Epilepsy and its Neuropsychology
7374,Awareness and Confidence for Effective Leadership
7375,Build Trust and Grow your Self-Confidence
7376,Presenting Your Work with Impact: Presentation Skills Training
7377,Coping with Changes: Social-Emotional Learning Through Play
7378,Social Care During COVID-19: Coping with Self-Isolation and Social Distancing
7379,Coaching Skills: A changing landscape
7380,Coaching Skills: An athlete-centred approach
7381,Coaching Skills: Leadership and self-awareness
7382,Coaching Skills: Team culture
7383,Coaching Skills: The mental game
7384,Workplace Wellbeing: Stress and Productivity at Work
7385,Introduction to Health Psychology
7386,Exploring Sustainable Living and Loving with Mogli
7387,COVID-19: Psychological First Aid in Africa
7388,"Integrating Care: Depression, Anxiety and Physical Illness"
7389,Foundations in Dementia
7390,Supporting Victims of Domestic Violence
7391,Mindfulness: A Focus on Adolescents
7392,Post-Traumatic Stress Disorder (PTSD) in the Global Context
7393,Orientation to Educational Neuroscience
7394,The Many Faces of Dementia
7395,Mental Health in Construction
7396,Integrated Healthcare for Children with Developmental Disabilities
7397,Exploring Play: The Importance of Play in Everyday Life
7398,"Understanding Mental Health: Continuum, Culture and Social Media"
7399,COVID-19: Psychological First Aid
7400,Health and Wellbeing in the Ancient World
7401,Addressing Violence Through Patient Care
7402,Anxiety in Children and Young People during COVID-19
7403,Anatomy: Know Your Abdomen
7404,Batteries for the Energy Transition: Exploring the Sustainable Value Chain
7405,Ecology and Wildlife Conservation
7406,Exploring Cancer Medicines
7407,Planet Earth: Understanding and Protecting our Environment
7408,Transport Systems: Global Issues and Future Innovations
7409,Chemical Engineering: Shaping a Sustainable Future
7410,Behaviour Change Interventions: Introductory Principles and Practice
7411,Introduction to Quantum Computing
7412,From Lab to Clinic: Translational Research for Rare Diseases
7413,Get ready for a Masters in Data Science and AI
7414,Understanding and Measuring the Earth’s Energy Imbalance
7415,Dental Radiography: Radiation Protection in Dental Practice
7416,Introduction to Translational Research: Connecting Scientists and Medical Doctors
7417,Kickstart Your Endurance Training
7418,Measure Your Endurance Training
7419,Sustaining Your Endurance Training
7420,Applications of AI Technology
7421,Artificial Intelligence in Bioinformatics
7422,Combatting Corrosion: An Introduction to SOCORRO
7423,Business Analytics Using Forecasting
7424,Moons
7425,Pharmacotherapy: Understanding Biotechnology Products
7426,Environmental Challenges: Justice in Natural Resource Management
7427,Heart Health: A Beginner's Guide to Cardiovascular Disease
7428,An Introduction to Machine Learning in Quantitative Finance
7429,Introduction to Plant Phenotyping Technologies
7430,An Introduction to Building Information Modelling
7431,Biochemistry: the Molecules of Life
7432,Motion Capture: The Art of Studying Human Activity
7433,Pupillometry: The Eye as a Window Into the Mind
7434,Mysteries Of The Universe
7435,Openness in Science and Innovation
7436,Consumer and Environmental Safety: Food Packaging and Kitchenware
7437,Improving Food Production with Agricultural Technology and Plant Biotechnology
7438,Innovation in Arable Farming: Technologies for Sustainable Farming Systems
7439,Introduction to Food Science
7440,"Life on Land: Ecology, Evolution, Challenges, and Solutions"
7441,Science Communication and Public Engagement
7442,The Human Microbiome
7443,Smart Urban Green Infrastructure
7444,Agriculture: Smart Food Urban Farming
7445,Blue Tomorrow: Understanding the Blue Economy
7446,Genomic Technologies in Clinical Diagnostics: Molecular Techniques
7447,Genomic Technologies in Clinical Diagnostics: Next Generation Sequencing
7448,How to set up an Antimicrobial Stewardship Programme
7449,Urban Stormwater Management in a Changing Climate
7450,Genomics in the NHS: A Clinician's Guide to Genomic Testing for Rare Disease
7451,Enteral Nutrition in Preterm Infants: ESPGHAN Recommendations
7452,Genetic Genealogy: Researching your Family Tree using DNA
7453,Renewable Energy: Sustainable Electricity Supply with Microgrids
7454,Extinctions: Past and Present
7455,Laser Safety Awareness
7456,Spatial Circularity Strategies 1: Introduction to Spatial Planning for a Circular Economy
7457,Spatial Circularity Strategies 2: Measuring Circularity Transitions
7458,Spatial Circularity Strategies 3: Urban Metabolism and Methods for Systemic Analysis
7459,Spatial Circularity Strategies 4: Strategic Interventions for Spatial Planning
